Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_tweets
7709,3,0,3,0,1,"Actual quote from local cop - ""there are too many pussies in this town"".",actual quote local cop many pussy town
7710,3,0,3,0,1,Actually I'm gonna have @debmuhfknvera train her to be a fag. Don't you dare bring a boy into my house you slut.You scissor like a good girl,actually go to train fag dare bring boy house scissor like good girl
7712,3,0,0,3,2,Adam West? RT @share_ps4: LMAO this is trash b http://t.co/TsvuMw92HU,adam west lmao trash b
7713,3,0,3,0,1,Add my snapchat lil bitch: TreVaughn3,add snapchat lil bitch
7714,3,0,3,0,1,Aerin told me to leave them lightskin boys alone. Shit bitch I DID &#9995;&#128514;,aerin tell leave lightskin boy alone shit bitch
7715,3,0,3,0,1,Af RT @AyeMr_Foreman: @viaNAWF @KingHorseDick nah these hoes stupid,af nah hoe stupid
7716,3,1,2,0,1,After 27 weeks straight of that nigga being you MCM we get it bitch y'all fucking &#128514;&#128514;&#128514;&#128514;,week straight nigga mcm get bitch fucking
7717,3,0,0,3,2,After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD,deztinis session need lmao jk girl good yob lol
7718,3,0,3,0,1,"After I say some shit I just be like "" wow that was so uncalled for , you're really a bitch "" &#128514;&#128514; attitude on &#128175;",say shit like wow uncalled really bitch attitude
7719,3,0,0,3,2,"After Kuroda gave it his all putting up career numbers but getting no run support, the Yankees don't deserve to get into the World Series",kuroda give put career number get run support yankee deserve get world series
7720,3,0,3,0,1,After a fight in the club in New Orleans them bitches start jumping,fight club new orleans bitch start jump
7721,3,0,1,2,2,"After seeing Kansas play Duke a couple weeks ago, I could tell you I'm surprised that Charlie Weis has been let go...but I'm not.",see kansas play duke couple week ago could tell surprised charlie weis let go
7722,3,0,3,0,1,After the leg workout I was put through today walking up the stairs is a straight up bitch! #ouch,leg workout put today walk stair straight bitch ouch
7723,3,0,2,1,1,After tonight&amp;&amp; many more nights to come!! I will show you what a cold hearted bitch can do!!! #donefeedup #solo,tonight many night come show cold hearted bitch donefeedup solo
7724,3,0,3,0,1,After watching the desolation of smaug I have come to the conclusion that bilbo made all other hobbits look like bitches in LOTR.,watch desolation smaug come conclusion bilbo make hobbit look like bitch lotr
7725,3,0,3,0,1,After you get good pussy you be feelin like you just found the last dragon ball..,get good pussy feelin like find last dragon ball
7726,3,0,3,0,1,"Aghh! I took my 15minute break to relax for a bit, not to here this bitch yell&amp;complain! &#128530;",aghh take break relax bit bitch yellcomplain
7727,3,0,3,0,1,Ahhh fuck it let's go 405 rows for the hoes http://t.co/EWuIN0Jt3y,ahhh fuck let go row hoe
7728,3,0,3,0,1,Ahhhh but now I'm fuckin all you niqqa's hoes &#128527;&#128076;&#128069;&#128166;,ahhhh fuckin niqqa hoe
7729,3,0,3,0,1,Ahmed's moms bomb pussy&gt;&gt;&gt;,ahmed mom bomb pussy
7730,3,1,2,0,1,Ain't been on this hoe all day,be hoe day
7731,3,0,3,0,1,Ain't been on this hoe all day haha #FWM,be hoe day haha fwm
7732,3,0,3,0,1,Ain't even fuckin wit shady bitches,be even fuckin wit shady bitch
7733,7,0,7,0,1,Ain't fuckin wit nomore hoes got who I want &#128586;&#128564;&#128524;&#128143;&#128145;&#128175;,be fuckin wit nomore hoe get want
7734,3,0,3,0,1,"Ain't it a bitch when one of the people you get so excited hearing from, sends the shortest most closed-ended thing ever? Ugh let down",be bitch one people get excited hearing send short close ended thing ever ugh let
7735,3,0,3,0,1,"Ain't like them guys who wine and dine to keep they women.. My bitches only want two things, that's to get high and kick it",be like guy wine dine keep woman bitch want two thing get high kick
7736,3,0,3,0,1,Ain't me ain't me these pussy ass niggas ain't me !,be be pussy ass niggas be
7737,3,0,3,0,1,Ain't met a bitch yet that could compete.,be meet bitch yet could compete
7738,3,0,3,0,1,Ain't no bitch doe,be bitch doe
7739,3,0,3,0,1,Ain't no broke bitches standing next to me&#128564;&#128564;,be break bitch stand next
7740,3,0,1,2,2,Ain't no love in the ghetto &#128148;,be love ghetto
7741,6,0,6,0,1,Ain't no pussy better than loyal pussy!,be pussy well loyal pussy
7742,3,0,3,0,1,Ain't nobody up .. TL slick dead .. Other than the females bashing niccas early dis morning lol,be nobody tl slick dead female bash nicca early dis morning lol
7743,3,1,2,0,1,Ain't none of these hoes loyal none of em if I cloud show y'all the stuff be coming thru my phone....but that ain't none of y'all business,be none hoe loyal none em cloud show stuff come thru phone be none business
7744,3,0,3,0,1,Ain't nothing funnier then watching a woman try to hide her inner hoe &#128514;&#128514;&#128514; know she like to get hit from the back and have a finger...nvm,be nothing funny watch woman try hide inner hoe know like get hit back finger nvm
7745,6,0,5,1,1,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",be nothing funny watch somebody live complete different life internet like hoe think foolin
7746,3,0,3,0,1,Ain't nothing that good head or pussy that curl yah toes up&#128514;&#128553;,be nothing good head pussy curl yah toe
7747,3,0,3,0,1,Ain't nun Ordinary about this bitch &#9995;&#128527;,be nun ordinary bitch
7748,3,2,1,0,0,Ain't nuttin but a white trash party.,be nuttin white trash party
7749,3,2,1,0,0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol",be shit like fuck another nigga bitch askin pussy say lmao bitch steal pussy lol
7750,3,0,3,0,1,Ain't shit pretty but my bitch and my momma anyone can get the drama,be shit pretty bitch momma anyone get drama
7751,3,0,3,0,1,Ain't that a bitch.,be bitch
7752,3,0,3,0,1,Ain't this a bitch,be bitch
7753,3,0,3,0,1,Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via @ESPN Champ Drive http://t.co/Go1XTsuv6O,be clock mistake alabama arkansas via champ drive
7754,3,0,3,0,1,"Aint #WCW jus ""bitches i wan fck"" day?",be not wcw jus bitch wan fck day
7755,3,0,3,0,1,Aint This A Bitch... I just saw my bitch kiss a bitch . You lucky I dont kill yo ass but you can still get pistol whipped - wayne,be not bitch see bitch kiss bitch lucky not kill yo ass still get pistol whip wayne
7756,3,0,3,0,1,"Aint no bitches here... Well, like 3",be not bitch well like
7757,3,0,3,0,1,Aint no hoe in blood,be not hoe blood
7758,3,0,3,0,1,"Aint no hoe worth loosing your wife, aint no beef worth loosing your life!",be not hoe worth loose wife be not beef worth loose life
7759,3,0,3,0,1,Aint no pussy better then perk pussy,be not pussy well perk pussy
7760,3,3,0,0,0,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls.",be not nobody wear new westbrook jordan mexicans trailer park trash white girl
7761,3,0,2,1,1,"Aint this a bitch,! The power out from this shit.",be not bitch power shit
7762,3,2,1,0,0,Al noooo ...... Too late fuckin faggot ! Lmao,al noooo late fuckin faggot lmao
7763,3,0,3,0,1,Alabama won tho. So roll tide bitch,alabama tho roll tide bitch
7764,3,0,0,3,2,"Alarm set, early bird n all that. Night all xx",alarm set early bird n night xx
7765,3,0,2,1,1,Alcohol....drunk hoe &#171;@Mr__Rude i miss...&#187;,alcohol drunk hoe miss
7766,3,1,2,0,1,Alex Smith saw his career leave with that fumble and reeled that bitch back in with everything he had.,alex smith see career leave fumble reel bitch back everything
7767,3,0,3,0,1,Alex Smith such a got damn bitch man,alex smith get damn bitch man
7768,3,0,0,3,2,Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past,alex smith wear red yellow quit psycho ex boyfriend get past
7769,3,0,1,2,2,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf,alexa phone give we color julia get yellow die racistaf
7770,3,0,0,3,2,"Alfredo, Linguini, Pasta.... Just fancily prepared trash",alfredo linguini pasta fancily prepare trash
7771,3,1,2,0,1,Alibaba / Jack Ma: Gotta love a guy who beat Meg Whitman's albino ass back to the US. Freakin' commie genius.,alibaba jack get to love guy beat meg whitman albino ass back us freakin commie genius
7772,3,0,3,0,1,Alice took advantage of me last night...... that bitch won't tonight!!!!!,alice take advantage last night bitch will tonight
7773,3,0,3,0,1,All DESE yung niggaz pussy,dese yung niggaz pussy
7774,3,1,2,0,1,"All I ask for is love n loyalty. . nothing else. No arguing over other bitches/niggas , no he say she say , no social media bs... Just love",ask love n loyalty nothing else arguing bitch niggas say say social medium bs love
7775,3,0,1,2,2,All I did was said her weed was trash,say weed trash
7776,3,0,0,3,2,All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.,ever want someone love deeply devotedly charlie kelly love waitress
7777,3,0,3,0,1,"All I got for these hoes is dick, duct tape, and a stapler.",get hoe dick duct tape stapler
7778,3,0,3,0,1,All I need is a 100 million dollars Bc I got that bad bitch,need million dollar bc get bad bitch
7779,3,0,3,0,1,"All I need is one, I don't want ""the hoes """,need one want hoe
7780,3,0,3,0,1,All I want for my birthday is a big booty hoe &#128526;&#128526;,want birthday big booty hoe
7781,3,0,3,0,1,All I want for my birthday is a big booty hoe.,want birthday big booty hoe
7782,3,0,3,0,1,All I want is a 100 million dollars and a bad bitch,want million dollar bad bitch
7783,3,0,3,0,1,All I want is a 100 million dollars and no bad bitch. I'm selfish lol,want million dollar bad bitch selfish lol
7784,3,0,3,0,1,"All I want is bitches, big booty bitches",want bitch big booty bitch
7785,3,0,0,3,2,All I want is cheesy bread and brownies &#128523;,want cheesy bread brownie
7786,4,0,4,0,1,All I wanted to do was get some hoes too :(,want get hoe
7787,3,1,2,0,1,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace,want million dollar bad bitch want palace
7788,3,0,0,3,2,All I wants is to represent da life o da colored man.,want represent da life da colored man
7789,3,0,3,0,1,All I've asked is for one thing. &amp; one thing only . But I get more then what most bitches could ever have... But still.,ask one thing one thing get bitch could ever still
7790,3,0,0,3,2,All Okies are trash.,okie trash
7791,3,0,3,0,1,All These hoes sooo average &#128553;&#128533;,hoe sooo average
7792,3,0,3,0,1,All a nicca need is time .. #BePatient,nicca need time bepatient
7793,3,0,2,1,1,All a nicca want is some Coney Island and Lous Deli tho! #DetroitNiccaInAtlantaProblems,nicca want coney island lous deli tho detroitniccainatlantaproblem
7794,6,0,6,0,1,"All bitches do is graduate, get pregnant n become CNAs &#128557;&#128557;&#128557;&#128557;",bitch graduate get pregnant n become cnas
7795,3,0,3,0,1,All bitches need a bus driver uppercut a Chris brown bitch slap followed by some dancing nd Chad Johnson hea http://t.co/Teuqy9hF,bitch need bus driver uppercut chris brown bitch slap follow dancing nd chad johnson hea
7796,6,0,6,0,1,All d messy hoes sleep,messy hoe sleep
7797,3,2,1,0,0,All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,da lil bald head bitch standn outside kevin gates tryna get
7798,3,1,0,2,2,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,da white folk twitter yet da colored tweet night sleep cuz get to woyke tomorrow
7799,6,0,6,0,1,All deses bitches know that you're my nigga.,des bitch know nigga
7800,3,0,3,0,1,All deses bitches turnt up I'm fenna turn em down,des bitch turnt fenna turn em
7801,3,0,0,3,2,"All good things must come to an end, that's all right get 'em tomorrow #Yankees",good thing must come end right get tomorrow yankee
7802,3,0,3,0,1,All hoe money is gooooooooooood,hoe money gooooooooooood
7803,3,0,3,0,1,All i kno is make them hoes cone joints,kno make hoe cone joint
7804,3,1,2,0,1,All it take is for one bitch to open her mouth and niggas start fuckin up.,take one bitch open mouth niggas start fuckin
7806,3,0,3,0,1,"All my bitches love me, all my all my bitches love me, all my bitches love me. You ain't fuckin with my dougie &#128129; @vivaalakatyy",bitch love bitch love bitch love be fuckin dougie
7807,3,0,0,3,2,All my gold is white not yellow.,gold white yellow
7808,6,0,6,0,1,All my hoes got money she in the mall she ballin bitch buy something for me,hoe get money mall ballin bitch buy something
7809,3,0,3,0,1,All my hoes they so rude,hoe rude
7810,3,0,3,0,1,"All my life i been this cold, all my nights been With hoes.",life cold night hoe
7811,3,0,3,0,1,All my niggaz better have at least 3 ugly bitches number in their phone this summer.,niggaz well least ugly bitch number phone summer
7812,3,0,3,0,1,All my old hoes gone love my video,old hoe go love video
7813,3,0,3,0,1,All my old hoes wana have my baby,old hoe wana baby
7814,3,0,1,2,2,All my so whitey bois gone ride,whitey bois go ride
7815,3,1,2,0,1,All my white school teachers back in elementary knew not to give me no pussy. I'm telling all of my niggas.,white school teacher back elementary know give pussy tell niggas
7816,3,0,3,0,1,All my young boys round me sayin get money and fuck these hoes,young boy round sayin get money fuck hoe
7817,3,0,3,0,1,"All my young boys round me saying ""get money and fuck these hoes""",young boy round say get money fuck hoe
7818,3,0,2,1,1,All of a sudden craving the hell out of @Oreo cookies.,sudden craving hell cookie
7819,3,0,3,0,1,All of my bitches know they temporary,bitch know temporary
7820,6,0,6,0,1,All of my money neat all of my bitches freaky everybody kno it IT AINT A SECRET,money neat bitch freaky everybody kno be not secret
7821,3,0,3,0,1,All people do in my house is bitch,people house bitch
7822,3,0,3,0,1,All that but the bitch can't take a joke. @itsz_princessz @IGGYAZALEA,bitch can take joke
7823,3,0,3,0,1,"All that x rays, no wonder the bitch got two heads #AHSFreakShow",x ray wonder bitch get two head ahsfreakshow
7824,3,1,2,0,1,All the Uchiha are. RT @ThatNiggaCris: Sasuke is probably the biggest faggot of all time,uchiha sasuke probably big faggot time
7825,3,0,3,0,1,All the bad bitches are in the gym between 9-1 u know why they ain't got no job,bad bitch gym u know be get job
7826,3,0,3,0,1,All the bad bitches think they ugly and all the roach bitches think they bad-_-,bad bitch think ugly roach bitch think
7827,3,0,2,1,1,All the bitches happy maybe one of his female friends can find him a bitvj,bitch happy maybe one female friend find bitvj
7828,3,0,3,0,1,All the bitches in Shameless are straight bugoutsss,bitch shameless straight bugoutsss
7829,3,1,2,0,1,All the coons use the same effect on their pictures,coon use effect picture
7830,3,0,3,0,1,All the fine bitches i need yall to hit me up my # 562 922 40 guess the last 2 &#128514;,fine bitch need hit guess last
7831,6,0,6,0,1,All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up,hoe decide want wifey type draya fuck
7832,3,0,3,0,1,All the hoes know who I rock wit &#128175;,hoe know rock wit
7833,3,0,2,1,1,All the hoes on LoveandHipHop going to prom &#128514;&#128514;&#128514;,hoe loveandhiphop go prom
7834,3,0,3,0,1,All the pictures of the ex are gone...there's no pictures with the side hoe posted...*slides into his dm's like* http://t.co/XMVtZ0GTPp,picture ex go picture side hoe post dm like
7835,3,0,3,0,1,All the ratchet hoes on Cecil B,ratchet hoe cecil b
7837,3,0,3,0,1,All the redskins act like @DeSeanJackson11 te bitch @DeAngeloHall23 the bitch,redskin act like te bitch bitch
